0	0.0583957755346915	0	0	0.0328598475849914	0	0.0474906878150713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0362578832092231	0.0483663870572966	0	0	0	0	0	0	0	0
0.0583957755346915	0	0	0	0	0	0.0666686240788669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0919694026042577	0.126514651554576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0914865665604479	0	0.0527331305460533	0	0	0	0	0	0	0	0
0	0	0	0	0.0706231596530446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0911017653996323	0	0	0	0	0	0	0	0
0.0328598475849914	0	0	0.0706231596530446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729482704247997	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.129793964653017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0572503954338200	0	0	0	0	0	0	0	0	0	0	0
0.0474906878150713	0.0666686240788669	0	0	0	0	0	0.0509066405647275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0509066405647275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0788061978489655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.129793964653017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0510685910890234	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654041748176462	0	0	0	0	0	0	0	0	0	0	0.0613092639972432	0	0	0	0	0.106744475559211	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.119779965423087	0	0	0	0	0	0	0	0.179523365137044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.119779965423087	0	0	0	0	0	0	0	0.189476138044880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.128986085590798	0	0	0	0	0	0	0	0	0	0.122508709758427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.0919694026042577	0	0	0	0	0	0	0	0	0	0.128986085590798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.126514651554576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0654041748176462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683047543862382	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212483695007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971479064010230	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212483695007300	0	0.162990476407449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.189476138044880	0	0	0	0	0	0.162990476407449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.179523365137044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105749638616971
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.122508709758427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124181996377844	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307225336359354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0613092639972432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189824165527023	0.0820522706605442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0788061978489655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307225336359354	0.189824165527023	0	0.0636783177162907	0	0	0.0362460362544836	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0820522706605442	0.0636783177162907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0729482704247997	0.0572503954338200	0	0	0	0.106744475559211	0	0	0	0	0	0.0683047543862382	0	0	0	0	0	0	0	0	0	0	0	0.0362460362544836	0	0	0	0	0.0254319361577176	0	0	0	0	0	0	0	0	0	0
0	0	0.0914865665604479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254319361577176	0	0	0	0	0	0.0766657312996989	0.139401561857268	0.0488934082031491	0.0892350891328036	0	0
0.0362578832092231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971479064010230	0	0	0	0	0	0	0.124181996377844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103311795221632
0.0483663870572966	0	0.0527331305460533	0.0911017653996323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0510685910890234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0873800733403561	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0873800733403561	0	0.0587384031289756	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0766657312996989	0	0	0	0.0587384031289756	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139401561857268	0	0	0	0	0	0	0.0734034138599022	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488934082031491	0	0	0	0	0	0.0734034138599022	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892350891328036	0	0	0	0	0	0	0	0	0.0913070143391745	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913070143391745	0	0.0638920298232283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105749638616971	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103311795221632	0	0	0	0	0	0	0	0.0638920298232283	0
